id;servicenumber;statuscode;created;msgid;put;reasoncode;route;direction
13287;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:09.506167;414d512047553031514d20202020202017399b5d442b2120;2019-10-07 18:59:17.320000;;true;out
13289;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:11.898035;414d512047553031514d20202020202017399b5d462b2120;2019-10-07 18:59:17.570000;;true;out
13291;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:13.603281;414d512047553031514d20202020202017399b5d482b2120;2019-10-07 18:59:17.840000;;true;out
13293;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:15.546026;414d512047553031514d20202020202017399b5d4a2b2120;2019-10-07 18:59:18.090000;;true;out
13295;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:17.564187;414d512047553031514d20202020202017399b5d4c2b2120;2019-10-07 18:59:18.340000;;true;out
13297;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:19.534672;414d512047553031514d20202020202017399b5d4e2b2120;2019-10-07 18:59:18.600000;;true;out
13299;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:21.618905;414d512047553031514d20202020202017399b5d502b2120;2019-10-07 18:59:18.830000;;true;out
13301;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:23.601736;414d512047553031514d20202020202017399b5d522b2120;2019-10-07 18:59:19.130000;;true;out
13303;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:25.670384;414d512047553031514d20202020202017399b5d542b2120;2019-10-07 18:59:19.370000;;true;out
13305;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:27.876125;414d512047553031514d20202020202017399b5d562b2120;2019-10-07 18:59:19.600000;;true;out
13307;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:29.692091;414d512047553031514d20202020202017399b5d582b2120;2019-10-07 18:59:20.670000;;true;out
13309;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:32.020682;414d512047553031514d20202020202017399b5d5a2b2120;2019-10-07 18:59:21.320000;;true;out
13311;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:33.752607;414d512047553031514d20202020202017399b5d5c2b2120;2019-10-07 18:59:21.810000;;true;out
13313;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:35.797219;414d512047553031514d20202020202017399b5d5e2b2120;2019-10-07 18:59:22.400000;;true;out
13315;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:37.916898;414d512047553031514d20202020202017399b5d602b2120;2019-10-07 18:59:22.730000;;true;out
13317;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:39.760543;414d512047553031514d20202020202017399b5d622b2120;2019-10-07 18:59:23.090000;;true;out
13319;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:41.838041;414d512047553031514d20202020202017399b5d642b2120;2019-10-07 18:59:23.290000;;true;out
13321;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:43.803515;414d512047553031514d20202020202017399b5d662b2120;2019-10-07 18:59:23.500000;;true;out
13323;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:45.878563;414d512047553031514d20202020202017399b5d682b2120;2019-10-07 18:59:23.730000;;true;out
13325;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:47.996205;414d512047553031514d20202020202017399b5d6a2b2120;2019-10-07 18:59:24.070000;;true;out
13327;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:50.044733;414d512047553031514d20202020202017399b5d6c2b2120;2019-10-07 18:59:24.310000;;true;out
13329;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:51.852100;414d512047553031514d20202020202017399b5d6e2b2120;2019-10-07 18:59:24.590000;;true;out
13331;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:53.869442;414d512047553031514d20202020202017399b5d702b2120;2019-10-07 18:59:24.800000;;true;out
13333;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:55.960186;414d512047553031514d20202020202017399b5d722b2120;2019-10-07 18:59:25.050000;;true;out
13335;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:58.351215;414d512047553031514d20202020202017399b5d742b2120;2019-10-07 18:59:25.410000;;true;out
13337;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:59.992221;414d512047553031514d20202020202017399b5d762b2120;2019-10-07 18:59:26.030000;;true;out
13339;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:02.091580;414d512047553031514d20202020202017399b5d782b2120;2019-10-07 18:59:26.280000;;true;out
13341;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:04.041451;414d512047553031514d20202020202017399b5d7a2b2120;2019-10-07 18:59:26.610000;;true;out
13343;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:06.157392;414d512047553031514d20202020202017399b5d7c2b2120;2019-10-07 18:59:27.080000;;true;out
13345;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:08.594177;414d512047553031514d20202020202017399b5d7e2b2120;2019-10-07 18:59:27.480000;;true;out
13347;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:10.074324;414d512047553031514d20202020202017399b5d802b2120;2019-10-07 18:59:27.720000;;true;out
13349;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:12.091273;414d512047553031514d20202020202017399b5d822b2120;2019-10-07 18:59:28.010000;;true;out
13351;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:14.106232;414d512047553031514d20202020202017399b5d842b2120;2019-10-07 18:59:28.370000;;true;out
13353;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:16.133112;414d512047553031514d20202020202017399b5d862b2120;2019-10-07 18:59:28.710000;;true;out
13252;8899-9300120-066201-00000064/19;10191;2019-10-07 19:06:34.189767;414d512047553031514d20202020202017399b5d212b2120;2019-10-07 18:59:12.590000;;true;out
13254;8899-9300120-066201-00000064/19;10191;2019-10-07 19:06:36.122075;414d512047553031514d20202020202017399b5d232b2120;2019-10-07 18:59:12.910000;;true;out
13256;8899-9300120-066201-00000064/19;10191;2019-10-07 19:06:38.141351;414d512047553031514d20202020202017399b5d252b2120;2019-10-07 18:59:13.170000;;true;out
13258;8899-9300120-066201-00000064/19;10191;2019-10-07 19:06:40.120184;414d512047553031514d20202020202017399b5d272b2120;2019-10-07 18:59:13.500000;;true;out
13260;8899-9300120-066201-00000064/19;10191;2019-10-07 19:06:42.172288;414d512047553031514d20202020202017399b5d292b2120;2019-10-07 18:59:13.710000;;true;out
13262;8899-9300120-066201-00000064/19;10191;2019-10-07 19:06:44.224178;414d512047553031514d20202020202017399b5d2b2b2120;2019-10-07 18:59:13.970000;;true;out
13264;8899-9300120-066201-00000064/19;10191;2019-10-07 19:06:46.214395;414d512047553031514d20202020202017399b5d2d2b2120;2019-10-07 18:59:14.260000;;true;out
13266;8899-9300120-066201-00000064/19;10191;2019-10-07 19:06:48.293390;414d512047553031514d20202020202017399b5d2f2b2120;2019-10-07 18:59:14.490000;;true;out
13268;8899-9300120-066201-00000064/19;10191;2019-10-07 19:06:50.404777;414d512047553031514d20202020202017399b5d312b2120;2019-10-07 18:59:14.720000;;true;out
13270;8899-9300120-066201-00000064/19;10191;2019-10-07 19:06:52.377000;414d512047553031514d20202020202017399b5d332b2120;2019-10-07 18:59:15.000000;;true;out
13272;8899-9300120-066201-00000064/19;10191;2019-10-07 19:06:54.291887;414d512047553031514d20202020202017399b5d352b2120;2019-10-07 18:59:15.350000;;true;out
13274;8899-9300120-066201-00000064/19;10191;2019-10-07 19:06:56.556378;414d512047553031514d20202020202017399b5d372b2120;2019-10-07 18:59:15.650000;;true;out
13276;8899-9300120-066201-00000064/19;10191;2019-10-07 19:06:58.412274;414d512047553031514d20202020202017399b5d392b2120;2019-10-07 18:59:15.920000;;true;out
13278;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:00.421882;414d512047553031514d20202020202017399b5d3b2b2120;2019-10-07 18:59:16.230000;;true;out
13280;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:02.427339;414d512047553031514d20202020202017399b5d3d2b2120;2019-10-07 18:59:16.430000;;true;out
13282;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:04.464793;414d512047553031514d20202020202017399b5d3f2b2120;2019-10-07 18:59:16.660000;;true;out
13284;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:06.555313;414d512047553031514d20202020202017399b5d412b2120;2019-10-07 18:59:16.960000;;true;out
13286;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:08.426297;414d512047553031514d20202020202017399b5d432b2120;2019-10-07 18:59:17.160000;;true;out
13288;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:10.490755;414d512047553031514d20202020202017399b5d452b2120;2019-10-07 18:59:17.420000;;true;out
13290;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:12.516510;414d512047553031514d20202020202017399b5d472b2120;2019-10-07 18:59:17.710000;;true;out
13292;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:14.544954;414d512047553031514d20202020202017399b5d492b2120;2019-10-07 18:59:17.970000;;true;out
13294;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:16.525461;414d512047553031514d20202020202017399b5d4b2b2120;2019-10-07 18:59:18.190000;;true;out
13296;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:18.591883;414d512047553031514d20202020202017399b5d4d2b2120;2019-10-07 18:59:18.480000;;true;out
13298;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:20.615532;414d512047553031514d20202020202017399b5d4f2b2120;2019-10-07 18:59:18.700000;;true;out
13300;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:22.604849;414d512047553031514d20202020202017399b5d512b2120;2019-10-07 18:59:18.970000;;true;out
13302;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:24.931787;414d512047553031514d20202020202017399b5d532b2120;2019-10-07 18:59:19.250000;;true;out
13304;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:26.616260;414d512047553031514d20202020202017399b5d552b2120;2019-10-07 18:59:19.490000;;true;out
13306;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:28.629069;414d512047553031514d20202020202017399b5d572b2120;2019-10-07 18:59:19.720000;;true;out
13308;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:30.662869;414d512047553031514d20202020202017399b5d592b2120;2019-10-07 18:59:21.210000;;true;out
13310;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:32.690329;414d512047553031514d20202020202017399b5d5b2b2120;2019-10-07 18:59:21.480000;;true;out
13312;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:34.675621;414d512047553031514d20202020202017399b5d5d2b2120;2019-10-07 18:59:22.210000;;true;out
13314;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:36.803341;414d512047553031514d20202020202017399b5d5f2b2120;2019-10-07 18:59:22.640000;;true;out
13316;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:38.746071;414d512047553031514d20202020202017399b5d612b2120;2019-10-07 18:59:22.980000;;true;out
13318;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:40.758205;414d512047553031514d20202020202017399b5d632b2120;2019-10-07 18:59:23.220000;;true;out
13320;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:42.809102;414d512047553031514d20202020202017399b5d652b2120;2019-10-07 18:59:23.410000;;true;out
13322;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:44.851441;414d512047553031514d20202020202017399b5d672b2120;2019-10-07 18:59:23.650000;;true;out
13324;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:47.010382;414d512047553031514d20202020202017399b5d692b2120;2019-10-07 18:59:23.920000;;true;out
13326;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:48.871241;414d512047553031514d20202020202017399b5d6b2b2120;2019-10-07 18:59:24.180000;;true;out
13328;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:51.160099;414d512047553031514d20202020202017399b5d6d2b2120;2019-10-07 18:59:24.450000;;true;out
13330;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:52.877492;414d512047553031514d20202020202017399b5d6f2b2120;2019-10-07 18:59:24.700000;;true;out
13332;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:54.928372;414d512047553031514d20202020202017399b5d712b2120;2019-10-07 18:59:24.940000;;true;out
13334;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:57.045982;414d512047553031514d20202020202017399b5d732b2120;2019-10-07 18:59:25.190000;;true;out
13336;8899-9300120-066201-00000064/19;10191;2019-10-07 19:07:58.934807;414d512047553031514d20202020202017399b5d752b2120;2019-10-07 18:59:25.880000;;true;out
13338;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:01.149819;414d512047553031514d20202020202017399b5d772b2120;2019-10-07 18:59:26.130000;;true;out
13340;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:03.103486;414d512047553031514d20202020202017399b5d792b2120;2019-10-07 18:59:26.450000;;true;out
13342;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:05.055442;414d512047553031514d20202020202017399b5d7b2b2120;2019-10-07 18:59:26.830000;;true;out
13344;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:07.069137;414d512047553031514d20202020202017399b5d7d2b2120;2019-10-07 18:59:27.230000;;true;out
13346;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:09.117204;414d512047553031514d20202020202017399b5d7f2b2120;2019-10-07 18:59:27.640000;;true;out
13348;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:11.140828;414d512047553031514d20202020202017399b5d812b2120;2019-10-07 18:59:27.850000;;true;out
13350;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:13.088426;414d512047553031514d20202020202017399b5d832b2120;2019-10-07 18:59:28.180000;;true;out
13352;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:15.106034;414d512047553031514d20202020202017399b5d852b2120;2019-10-07 18:59:28.500000;;true;out
13354;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:17.142943;414d512047553031514d20202020202017399b5d872b2120;2019-10-07 18:59:28.840000;;true;out
13355;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:18.746950;414d512047553031514d20202020202017399b5d882b2120;2019-10-07 18:59:29.030000;;true;out
13357;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:20.164676;414d512047553031514d20202020202017399b5d8a2b2120;2019-10-07 18:59:29.210000;;true;out
13359;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:22.301886;414d512047553031514d20202020202017399b5d8c2b2120;2019-10-07 18:59:29.450000;;true;out
13361;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:24.180015;414d512047553031514d20202020202017399b5d8e2b2120;2019-10-07 18:59:29.690000;;true;out
13363;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:26.231586;414d512047553031514d20202020202017399b5d902b2120;2019-10-07 18:59:29.900000;;true;out
13365;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:28.721129;414d512047553031514d20202020202017399b5d922b2120;2019-10-07 18:59:30.280000;;true;out
13367;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:30.328403;414d512047553031514d20202020202017399b5d942b2120;2019-10-07 18:59:31.700000;;true;out
13369;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:32.270764;414d512047553031514d20202020202017399b5d962b2120;2019-10-07 18:59:32.500000;;true;out
13371;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:34.296028;414d512047553031514d20202020202017399b5d982b2120;2019-10-07 18:59:32.960000;;true;out
13373;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:36.293008;414d512047553031514d20202020202017399b5d9a2b2120;2019-10-07 18:59:33.250000;;true;out
13375;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:38.395580;414d512047553031514d20202020202017399b5d9c2b2120;2019-10-07 18:59:33.590000;;true;out
13377;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:40.442403;414d512047553031514d20202020202017399b5d9e2b2120;2019-10-07 18:59:33.780000;;true;out
13379;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:42.458476;414d512047553031514d20202020202017399b5da02b2120;2019-10-07 18:59:34.090000;;true;out
13381;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:44.396332;414d512047553031514d20202020202017399b5da22b2120;2019-10-07 18:59:34.390000;;true;out
13383;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:46.425180;414d512047553031514d20202020202017399b5da42b2120;2019-10-07 18:59:34.620000;;true;out
13385;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:48.478593;414d512047553031514d20202020202017399b5da62b2120;2019-10-07 18:59:34.870000;;true;out
13387;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:50.554561;414d512047553031514d20202020202017399b5da82b2120;2019-10-07 18:59:35.160000;;true;out
13389;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:52.579332;414d512047553031514d20202020202017399b5daa2b2120;2019-10-07 18:59:35.520000;;true;out
13391;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:54.578310;414d512047553031514d20202020202017399b5dac2b2120;2019-10-07 18:59:35.890000;;true;out
13393;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:56.535876;414d512047553031514d20202020202017399b5dae2b2120;2019-10-07 18:59:36.200000;;true;out
13395;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:58.558401;414d512047553031514d20202020202017399b5db02b2120;2019-10-07 18:59:36.500000;;true;out
13397;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:00.526876;414d512047553031514d20202020202017399b5db22b2120;2019-10-07 18:59:36.730000;;true;out
13399;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:02.635698;414d512047553031514d20202020202017399b5db42b2120;2019-10-07 18:59:36.970000;;true;out
13401;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:04.595433;414d512047553031514d20202020202017399b5db62b2120;2019-10-07 18:59:37.350000;;true;out
13403;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:06.611277;414d512047553031514d20202020202017399b5db82b2120;2019-10-07 18:59:37.580000;;true;out
13405;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:08.609307;414d512047553031514d20202020202017399b5dba2b2120;2019-10-07 18:59:37.840000;;true;out
13407;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:10.691871;414d512047553031514d20202020202017399b5dbc2b2120;2019-10-07 18:59:38.060000;;true;out
13409;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:12.690501;414d512047553031514d20202020202017399b5dbe2b2120;2019-10-07 18:59:38.350000;;true;out
13411;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:14.738436;414d512047553031514d20202020202017399b5dc02b2120;2019-10-07 18:59:38.570000;;true;out
13413;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:16.738840;414d512047553031514d20202020202017399b5dc22b2120;2019-10-07 18:59:38.850000;;true;out
13415;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:18.775563;414d512047553031514d20202020202017399b5dc42b2120;2019-10-07 18:59:39.150000;;true;out
13417;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:20.757379;414d512047553031514d20202020202017399b5dc62b2120;2019-10-07 18:59:39.450000;;true;out
13419;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:22.904552;414d512047553031514d20202020202017399b5dc82b2120;2019-10-07 18:59:39.910000;;true;out
13421;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:24.855524;414d512047553031514d20202020202017399b5dca2b2120;2019-10-07 18:59:40.930000;;true;out
13423;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:27.659378;414d512047553031514d20202020202017399b5dcc2b2120;2019-10-07 18:59:41.350000;;true;out
13425;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:29.063548;414d512047553031514d20202020202017399b5dce2b2120;2019-10-07 18:59:41.550000;;true;out
13427;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:31.095373;414d512047553031514d20202020202017399b5dd02b2120;2019-10-07 18:59:42.250000;;true;out
13429;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:32.907472;414d512047553031514d20202020202017399b5dd22b2120;2019-10-07 18:59:43.110000;;true;out
13431;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:34.897201;414d512047553031514d20202020202017399b5dd42b2120;2019-10-07 18:59:43.570000;;true;out
13433;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:36.869212;414d512047553031514d20202020202017399b5dd62b2120;2019-10-07 18:59:43.920000;;true;out
13435;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:38.988253;414d512047553031514d20202020202017399b5dd82b2120;2019-10-07 18:59:44.140000;;true;out
13437;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:40.901353;414d512047553031514d20202020202017399b5dda2b2120;2019-10-07 18:59:44.350000;;true;out
13439;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:42.969354;414d512047553031514d20202020202017399b5ddc2b2120;2019-10-07 18:59:44.550000;;true;out
13441;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:45.018027;414d512047553031514d20202020202017399b5dde2b2120;2019-10-07 18:59:44.820000;;true;out
13443;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:46.978163;414d512047553031514d20202020202017399b5de02b2120;2019-10-07 18:59:45.140000;;true;out
13445;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:49.011818;414d512047553031514d20202020202017399b5de22b2120;2019-10-07 18:59:45.400000;;true;out
13447;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:51.024636;414d512047553031514d20202020202017399b5de42b2120;2019-10-07 18:59:45.620000;;true;out
13449;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:53.033458;414d512047553031514d20202020202017399b5de62b2120;2019-10-07 18:59:45.900000;;true;out
13451;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:55.125510;414d512047553031514d20202020202017399b5de82b2120;2019-10-07 18:59:46.290000;;true;out
13453;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:57.768990;414d512047553031514d20202020202017399b5dea2b2120;2019-10-07 18:59:46.480000;;true;out
13455;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:59.127712;414d512047553031514d20202020202017399b5dec2b2120;2019-10-07 18:59:46.690000;;true;out
13457;8899-9300120-066201-00000064/19;10191;2019-10-07 19:10:01.097358;414d512047553031514d20202020202017399b5dee2b2120;2019-10-07 18:59:47.040000;;true;out
13356;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:19.129181;414d512047553031514d20202020202017399b5d892b2120;2019-10-07 18:59:29.120000;;true;out
13358;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:21.175845;414d512047553031514d20202020202017399b5d8b2b2120;2019-10-07 18:59:29.340000;;true;out
13360;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:23.186740;414d512047553031514d20202020202017399b5d8d2b2120;2019-10-07 18:59:29.580000;;true;out
13362;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:25.267146;414d512047553031514d20202020202017399b5d8f2b2120;2019-10-07 18:59:29.790000;;true;out
13364;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:27.370228;414d512047553031514d20202020202017399b5d912b2120;2019-10-07 18:59:30.120000;;true;out
13366;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:29.264724;414d512047553031514d20202020202017399b5d932b2120;2019-10-07 18:59:31.050000;;true;out
13368;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:31.302684;414d512047553031514d20202020202017399b5d952b2120;2019-10-07 18:59:32.090000;;true;out
13370;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:33.318703;414d512047553031514d20202020202017399b5d972b2120;2019-10-07 18:59:32.680000;;true;out
13372;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:35.386925;414d512047553031514d20202020202017399b5d992b2120;2019-10-07 18:59:33.100000;;true;out
13374;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:37.370768;414d512047553031514d20202020202017399b5d9b2b2120;2019-10-07 18:59:33.430000;;true;out
13376;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:39.318686;414d512047553031514d20202020202017399b5d9d2b2120;2019-10-07 18:59:33.720000;;true;out
13378;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:41.400584;414d512047553031514d20202020202017399b5d9f2b2120;2019-10-07 18:59:33.920000;;true;out
13380;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:43.396780;414d512047553031514d20202020202017399b5da12b2120;2019-10-07 18:59:34.230000;;true;out
13382;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:45.417947;414d512047553031514d20202020202017399b5da32b2120;2019-10-07 18:59:34.490000;;true;out
13384;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:47.433009;414d512047553031514d20202020202017399b5da52b2120;2019-10-07 18:59:34.750000;;true;out
13386;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:49.497184;414d512047553031514d20202020202017399b5da72b2120;2019-10-07 18:59:35.010000;;true;out
13388;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:51.487402;414d512047553031514d20202020202017399b5da92b2120;2019-10-07 18:59:35.310000;;true;out
13390;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:53.480485;414d512047553031514d20202020202017399b5dab2b2120;2019-10-07 18:59:35.790000;;true;out
13392;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:55.491073;414d512047553031514d20202020202017399b5dad2b2120;2019-10-07 18:59:36.060000;;true;out
13394;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:57.731702;414d512047553031514d20202020202017399b5daf2b2120;2019-10-07 18:59:36.310000;;true;out
13396;8899-9300120-066201-00000064/19;10191;2019-10-07 19:08:59.588426;414d512047553031514d20202020202017399b5db12b2120;2019-10-07 18:59:36.580000;;true;out
13398;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:02.003671;414d512047553031514d20202020202017399b5db32b2120;2019-10-07 18:59:36.840000;;true;out
13400;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:03.616925;414d512047553031514d20202020202017399b5db52b2120;2019-10-07 18:59:37.160000;;true;out
13402;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:05.676735;414d512047553031514d20202020202017399b5db72b2120;2019-10-07 18:59:37.460000;;true;out
13404;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:07.978946;414d512047553031514d20202020202017399b5db92b2120;2019-10-07 18:59:37.690000;;true;out
13406;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:09.728471;414d512047553031514d20202020202017399b5dbb2b2120;2019-10-07 18:59:37.950000;;true;out
13408;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:11.648458;414d512047553031514d20202020202017399b5dbd2b2120;2019-10-07 18:59:38.190000;;true;out
13410;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:13.674397;414d512047553031514d20202020202017399b5dbf2b2120;2019-10-07 18:59:38.470000;;true;out
13412;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:15.690625;414d512047553031514d20202020202017399b5dc12b2120;2019-10-07 18:59:38.730000;;true;out
13414;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:17.830708;414d512047553031514d20202020202017399b5dc32b2120;2019-10-07 18:59:38.960000;;true;out
13416;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:19.756885;414d512047553031514d20202020202017399b5dc52b2120;2019-10-07 18:59:39.320000;;true;out
13418;8899-9300120-066201-00000064/19;10191;2019-10-07 19:09:21.756088;414d512047553031514d20202020202017399b5dc72b2120;2019-10-07 18:59:39.650000;;true;out
